1345,"Kaempferol(9)(13)(14)(16)(17)(18)(19)"
1346,"Myricetin(9)(14)(16)(17)(19)"
1347,"Quercetin(9)(13)(14)(16)(17)(18)(19)"
1348,"Daidzein(20)(21)"
1349,"Genistein(20)(21)"
1350,"Glycitein(21)"
1351,"Total isoflavones(20)(21)"
1352,"Proanthocyanidin monomers(22)"
1353,"Proanthocyanidin dimers(22)"
1354,"Proanthocyanidin trimers(22)"
1355,"Daidzein(2)(3)(4)"
1356,"Genistein(2)(3)(4)"
1357,"Glycitein(3)(4)"
1358,"Total isoflavones(2)(3)(4)"
1359,"Petunidin(1)"
1360,"Malvidin(1)"
1361,"Proanthocyanidin monomers(7)(8)"
1362,"Proanthocyanidin dimers(7)(8)"
1363,"Proanthocyanidin trimers(7)(8)"
1364,"Daidzein(1)(2)(3)(4)(5)"
1365,"Genistein(1)(2)(3)(4)(5)(6)"
1366,"Glycitein(1)(4)"
1367,"Total isoflavones(1)(2)(3)(4)(5)"
1368,"Daidzein(2)(3)(4)(5)(6)(7)"
1369,"Genistein(2)(3)(4)(5)(6)(7)"
1370,"Glycitein(2)(5)"
1371,"Total isoflavones(2)(3)(4)(5)(6)(7)"
1372,"Total isoflavones(2)(3)(4)(5)(6)"
1373,"Genistein(1)(2)(3)(4)(5)"
1374,"Daidzein(1)(2)(3)(4)(5)(6)"
1375,"Total isoflavones(1)(2)(3)(4)(5)(6)"
1376,"Daidzein(1)(2)(3)"
1377,"Genistein(1)(2)(3)"
1378,"Glycitein(1)(2)(3)"
1379,"Daidzein(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15)(16)(17)(18)(19)(20)(21)(22)(23)(24)(25)(26)(27)(28)(29)(30)(31)(32)(33)(34)(35)(36)(37)(38)(39)(40)(41)(42)(43)(44)(45)(46)(47)(48)(49)(50)(51)"
1380,"Genistein(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15)(16)(17)(18)(19)(20)(21)(22)(23)(24)(25)(26)(27)(28)(29)(30)(31)(32)(33)(34)(35)(36)(37)(38)(39)(40)(41)(42)(43)(44)(45)(46)(47)(48)(49)(50)(51)"
1381,"Glycitein(3)(4)(6)(10)(11)(12)(14)(15)(17)(18)(20)(21)(23)(25)(26)(27)(28)(30)(31)(33)(34)(36)(38)(39)(42)(43)(44)(45)(47)(48)(49)(50)(51)"
1382,"Total isoflavones(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15)(16)(17)(18)(19)(20)(21)(22)(23)(24)(25)(26)(27)(28)(29)(30)(31)(32)(33)(34)(35)(36)(37)(38)(39)(41)(42)(43)(44)(45)(46)(47)(48)(49)(50)(51)"
1383,"Proanthocyanidin monomers(52)"
1384,"Proanthocyanidin dimers(52)"
1385,"Proanthocyanidin trimers(52)"
1386,"Proanthocyanidin 4-6mers(52)"
1387,"Proanthocyanidin 7-10mers(52)"
1388,"Proanthocyanidin polymers (>10mers)(52)"
1389,"Daidzein(1)(2)(3)(4)(5)(6)(7)"
1390,"Genistein(1)(2)(3)(4)(5)(6)(7)"
1391,"Glycitein(2)(4)(5)(6)"
1392,"Total isoflavones(1)(2)(3)(4)(5)(6)(7)"
1393,"Daidzein(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)"
1394,"Genistein(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)"
1395,"Glycitein(3)(5)(6)(7)(11)(12)"
1396,"Total isoflavones(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)"
1397,"Glycitein(2)(3)(4)(5)(6)"
1398,"Daidzein(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)"
1399,"Genistein(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)"
1400,"Glycitein(1)(2)(4)(6)(7)(10)"
1401,"Total isoflavones(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)"
1402,"Daidzein(1)(2)(3)(4)"
1403,"Genistein(1)(2)(3)(4)"
1404,"Glycitein(2)(4)"
1405,"Total isoflavones(1)(2)(3)(4)"
1406,"Daidzein(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)"
1407,"Genistein(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15)"
1408,"Glycitein(1)(2)(3)(5)(7)(8)(12)(13)(14)"
1409,"Total isoflavones(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)"
1410,"Daidzein(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)"
1411,"Genistein(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)"
1412,"Glycitein(1)(2)(3)(4)(6)(8)(10)(11)(12)"
1413,"Total isoflavones(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)"
1414,"Daidzein(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)"
1415,"Genistein(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15)"
1416,"Glycitein(6)(8)(9)(10)(11)(14)"
1417,"Total isoflavones(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)"
1418,"Daidzein(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15)(16)(17)(18)(19)(20)(21)(22)(23)"
1419,"Genistein(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15)(16)(17)(18)(19)(20)(21)(22)(23)(24)"
1420,"Glycitein(5)(6)(9)(10)(12)(15)(16)(17)(18)(19)(21)(23)"
1421,"Total isoflavones(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15)(16)(17)(18)(19)(20)(21)(22)(23)"
1422,"Glycitein(2)(3)(6)"
1423,"Glycitein(1)(3)(4)(5)(6)(7)"
1424,"Glycitein(2)(3)(4)(5)(6)(7)"
1425,"Daidzein(4)(5)(6)(7)(8)"
1426,"Genistein(4)(5)(6)(7)(8)"
1427,"Glycitein(4)(6)(7)(8)"
1428,"Total isoflavones(4)(5)(6)(7)(8)"
1429,"Proanthocyanidin monomers(13)(14)"
1430,"Proanthocyanidin dimers(13)(14)"
1431,"Proanthocyanidin trimers(13)(14)"
1432,"Proanthocyanidin 4-6mers(13)(14)"
1433,"Proanthocyanidin 7-10mers(13)(14)"
1434,"(+)-Catechin(1)(2)"
1435,"(-)-Epicatechin(1)(2)"
1436,"Proanthocyanidin monomers(4)(5)"
1437,"Proanthocyanidin dimers(4)(5)"
1438,"Proanthocyanidin trimers(4)(5)"
1439,"Proanthocyanidin monomers(2)(3)"
1440,"Proanthocyanidin dimers(2)(3)"
1441,"Quercetin(1)(2)(3)(4)"
1442,"Daidzein(20)"
1443,"Genistein(20)"
1444,"Total isoflavones(20)"
